10,0.8611111044883728,0.10961371,0.9888888597488403,0.009485758
20,0.8500000238418579,0.12169827,0.9888888597488403,0.005988845
30,0.8111110925674438,0.16019675,0.9888888597488403,0.0043134284
40,0.8611111044883728,0.107986,0.9861111044883728,0.0054503963
50,0.8638888597488403,0.10818639,0.9861111044883728,0.008843396
60,0.8500000238418579,0.12097854,0.9916666746139526,0.004103075
70,0.8222222328186035,0.1528767,0.9916666746139526,0.003647156
80,0.8611111044883728,0.110498525,0.9916666746139526,0.0027670881
90,0.824999988079071,0.15152313,0.9972222447395325,0.003856545
100,0.8666666746139526,0.10709905,0.9888888597488403,0.0057562063
