10,0.8666666746139526,0.86563814,0.9888888597488403,0.11946066
20,0.8888888955116272,0.7883203,0.9750000238418579,0.09656647
30,0.8805555701255798,0.84973687,0.9861111044883728,0.11090069
40,0.8138889074325562,0.9095353,0.9888888597488403,0.04888268
50,0.8888888955116272,0.7882606,0.980555534362793,0.053206313
60,0.8916666507720947,0.7726137,0.9833333492279053,0.056793652
70,0.8805555701255798,0.8143581,0.980555534362793,0.23394147
80,0.8666666746139526,0.86563814,0.9888888597488403,0.038346943
90,0.7944444417953491,0.92796457,0.9972222447395325,0.20528102
100,0.855555534362793,0.8712675,0.9916666746139526,0.16591832
