53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,0.5,0.009022542
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,1.0,0.009022542
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,1.5,0.009022542
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,2.0,0.010972329
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,2.5,0.011314234
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,3.0,0.011314234
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,3.5,0.009342831
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,4.0,0.012077658
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,4.5,0.012027936
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,5.0,0.012077658
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,10.0,0.017341122
53812c500b388ef9cdb59c25f740b6adfd28284766c0d82b836dc65c5dfd7755,139877,20.0,0.0274518
