660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,0.5,0.047943316
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,1.0,0.080533944
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,1.5,0.08587492
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,2.0,0.11857988
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,2.5,0.1265693
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,3.0,0.13806394
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,3.5,0.16753137
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,4.0,0.15309632
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,4.5,0.16175856
660394ff0bab6f0397ee50baaaccea028cca31b31b9cea0daa0bb8e1ff4f60f0,128246,5.0,0.15566109
