10,0.8722222447395325,0.8396437,0.980555534362793,0.09546906
20,0.894444465637207,0.78705555,0.9944444298744202,0.10426719
30,0.8638888597488403,0.83726925,0.9833333492279053,0.124248624
40,0.8833333253860474,0.808926,0.9916666746139526,0.05340281
50,0.8583333492279053,0.8528992,0.9916666746139526,0.17394522
60,0.8527777791023254,0.8549532,0.9750000238418579,0.0090697985
70,0.8500000238418579,0.8750488,0.9833333492279053,0.13202424
80,0.8833333253860474,0.8123672,0.9944444298744202,0.1482336
90,0.855555534362793,0.870351,0.9833333492279053,0.215831
100,0.8666666746139526,0.83632094,0.980555534362793,0.105875075
