18,7,15,2,1,2,0,2,3,0,2,0,1,2,2,1,0,0,3,2,3,0,3,3,0,1,0,2,2,3,2,0,2,2,3,1,3,3,2,2,0,3,0,1,2,2,3,2,0,2,3,1,0,0,2,1,1,1,3,1,3,0,1,3,0,1,1,2,0,2,1,2,2,2,3,1,0,1,3,0,0,3,3,0,0,0,3,1,0,0,1,1,3,3,0,2,2,0,1,1,3,1,0,0,1,3,2,0,1,0,3,0,3,1,2,3,1,2,1,3,3,0,1,3,2,1,3,1,1,2,3,3427aa41e038fa4ab6ed9c09e08f6e2f65d5c9525b5ea49cfdd855cd1905f52c,1
130,1,10,2,3,2,2,1,2,0,3,2,0,3,3,1,1,2,1,0,1,0,3,3,0,3,0,3,0,0,1,1,1,0,3,0,3,0,2,2,3,1,1,1,2,0,3,1,2,3,2,0,1,1,1,1,3,3,1,2,3,2,2,3,0,2,0,2,0,1,2,1,3,0,3,0,0,1,2,1,1,2,3,0,2,2,2,1,3,1,3,0,0,3,3,3,2,1,0,0,3,2,1,0,1,0,3,3,2,0,2,1,2,1,1,3,0,2,1,3,2,1,2,0,3,2,3,0,0,2,0,bd89abce929c0f24df7582f62456abf75d47c64c89192a927b05f9e74fa7c1e1,1
51,15,9,2,1,0,2,1,3,3,1,2,0,0,1,3,0,1,1,2,0,3,3,3,1,1,0,3,0,0,0,2,2,1,3,2,3,0,2,1,3,1,3,1,2,2,2,3,1,0,3,1,2,2,0,0,3,0,3,1,2,0,2,1,2,2,2,3,3,0,0,3,0,3,2,2,1,2,2,1,3,0,3,1,1,0,3,3,2,1,2,0,0,1,0,1,3,0,3,1,2,3,0,1,2,2,2,1,3,1,1,3,0,0,1,3,3,1,0,3,1,0,3,1,2,2,2,1,0,0,0,a919bd1abf86ea9287118c381cef18a944a51b81cb2667427016c67f771c7c81,1
100,3,4,0,3,2,3,2,1,1,0,1,1,3,3,0,3,2,0,0,1,1,0,3,2,3,0,2,3,0,3,1,3,2,1,0,3,2,1,2,3,0,1,3,3,2,0,1,3,3,3,0,0,2,2,1,2,0,1,1,1,3,3,0,3,2,3,2,2,2,3,1,1,3,2,0,1,2,2,3,2,0,0,0,0,2,3,0,3,1,1,0,0,3,1,0,0,1,3,0,2,0,2,1,2,3,1,0,1,1,1,2,0,2,0,3,2,1,1,3,1,0,2,2,2,1,3,2,0,1,2,a2759f2f88d33837fb93723d7a4a13bca9aaa3d7022e2bde97a8601af3526209,1
195,2,12,1,0,2,2,3,2,2,3,2,0,0,0,2,0,3,3,0,1,0,3,3,0,1,0,3,1,1,1,0,1,2,3,1,3,1,2,2,3,1,2,2,2,3,3,1,0,0,2,1,0,2,1,0,3,0,3,0,2,0,3,2,1,1,3,1,2,1,0,3,1,0,3,3,1,2,3,1,3,0,3,0,0,1,2,2,1,2,1,0,1,2,0,1,2,3,3,2,3,1,0,0,3,3,3,2,0,1,2,1,3,2,2,3,2,1,0,3,2,0,2,0,3,1,2,0,0,1,1,f81e97557aaf55f13e074a301dd68d7f351f88b6ddc4f407df9d30d1a0d294d5,0
131,14,9,2,1,1,2,2,3,2,0,2,0,0,1,2,0,3,2,0,1,0,1,3,0,1,1,3,1,1,0,0,1,0,3,2,3,3,3,3,3,2,1,0,2,3,2,0,0,0,1,2,0,3,1,0,3,0,3,0,1,0,2,1,2,1,3,2,2,2,0,3,2,0,2,3,1,3,3,2,3,0,2,0,1,0,3,2,1,3,1,0,2,0,0,1,2,3,3,0,1,1,0,1,3,2,3,3,0,2,2,2,1,0,2,3,3,0,0,3,2,1,3,2,3,2,1,1,1,1,1,738bd1d5f5cfdd13060960d43e062d8a1d5205f03b166f66fd793902aebb2ff1,0
145,2,5,3,0,1,1,3,3,1,1,1,2,0,3,2,0,0,3,0,2,2,3,3,0,3,2,3,2,0,0,1,2,2,0,3,3,1,1,2,1,1,0,1,1,2,3,0,0,2,3,2,0,3,0,1,3,0,3,0,1,1,1,2,0,2,1,2,1,2,0,2,0,3,2,3,0,2,3,2,0,2,3,0,1,0,3,3,0,2,2,0,1,2,3,2,2,3,0,2,3,1,0,0,1,2,3,0,2,1,1,0,2,1,3,2,1,2,1,3,1,0,3,0,1,0,3,2,0,1,2,352ed6b7b0e6fd5ac761458324dd4e95b2e80f91d581169916ba8a0828e27779,1
130,0,9,2,1,2,3,2,3,3,0,2,0,0,2,2,3,3,3,1,2,0,3,3,1,2,1,3,0,1,0,0,0,1,3,0,3,3,2,0,3,2,3,1,1,2,3,2,1,0,3,1,0,0,2,0,3,0,3,0,1,0,2,0,0,2,3,3,2,2,0,3,2,1,2,1,1,3,2,1,3,2,3,0,0,1,3,2,0,2,2,0,0,3,1,0,0,0,1,2,1,0,1,1,1,3,2,1,0,2,0,2,2,0,1,3,1,1,0,3,3,1,1,1,2,3,3,2,0,2,1,f4d13e67e4a4bef42bcb8515980459d54c589c8d6af3e1e58e0483912551f06d,1
67,0,9,2,0,1,2,2,3,3,0,2,1,0,1,3,0,2,1,0,1,0,2,3,0,2,2,3,1,1,0,0,2,0,3,1,3,2,3,3,3,2,2,0,2,3,2,0,0,0,1,3,0,3,1,0,3,0,3,0,2,1,1,0,2,0,3,2,1,2,0,3,2,0,1,3,2,3,2,1,3,0,2,0,0,1,3,2,1,3,1,0,2,1,1,1,2,3,3,1,2,0,0,1,3,1,3,3,0,2,2,2,1,1,1,3,3,0,0,3,2,1,3,1,3,0,1,2,1,1,2,b3394de14aea60cfad57f18932b907463d9eebf5e2d92c1eba42eeee957f0d3d,0
115,2,9,2,0,0,1,2,3,2,0,2,0,0,0,2,1,2,2,0,1,1,1,3,0,1,2,3,0,1,1,0,1,1,3,2,3,2,3,3,3,3,2,1,2,3,3,0,1,0,1,1,0,3,2,0,3,0,3,0,0,0,2,2,0,1,3,1,2,3,0,3,2,0,2,3,1,3,2,2,3,0,3,1,1,0,3,2,0,3,1,0,1,1,0,1,1,3,3,1,2,1,0,1,3,1,3,3,0,2,2,2,1,0,1,2,3,0,0,3,2,0,3,2,3,2,2,1,1,2,2,86163c6fd1dd1545e83657e14b6fcbd69dc766402659b1411158b50cfeb43bad,0
