243,4,12,1,2,1,3,0,3,2,3,1,2,0,0,3,0,3,3,1,2,3,1,3,2,0,3,1,3,0,1,3,0,0,2,0,3,0,0,0,1,2,1,2,3,0,3,3,0,3,3,2,1,0,1,1,1,2,2,3,2,1,0,0,2,0,1,2,1,0,2,0,2,3,1,3,2,0,1,1,1,1,1,3,0,2,2,2,3,0,2,1,2,3,1,3,1,0,3,0,1,2,0,0,3,3,3,1,2,0,1,2,2,2,0,2,1,0,2,2,1,0,1,3,3,3,2,3,2,1,0
130,11,5,1,1,3,3,0,3,1,3,0,2,1,0,2,1,3,2,0,1,3,2,3,3,1,3,1,2,1,2,3,1,0,3,2,3,1,0,3,1,1,0,2,2,0,3,3,0,1,3,2,2,0,1,1,3,0,3,2,3,2,0,0,0,0,0,1,3,0,2,1,2,2,3,3,1,0,2,0,0,1,2,0,2,1,3,2,2,1,1,0,2,3,0,3,3,0,2,0,1,0,2,0,1,2,2,3,0,2,2,2,2,1,0,3,1,1,1,2,0,0,1,1,3,3,3,2,1,1,0
3,13,8,0,0,1,2,3,3,3,3,0,0,0,0,2,1,3,3,2,2,1,3,3,1,1,0,3,0,2,3,3,0,3,1,0,3,0,0,0,0,2,1,0,1,3,2,3,0,1,2,2,0,1,2,1,1,1,0,3,3,3,2,2,0,3,0,1,1,3,1,2,2,0,2,2,1,2,2,2,3,2,3,0,2,1,3,1,3,2,1,1,1,3,1,3,0,3,1,2,0,1,0,0,2,1,3,0,1,0,3,2,2,0,0,2,2,2,1,3,1,3,1,1,3,1,1,2,0,2,0
131,2,10,3,0,2,3,2,2,2,3,1,0,0,1,2,0,3,2,0,1,2,3,3,3,0,1,1,3,1,2,2,3,0,2,0,3,3,1,2,2,0,0,3,1,1,3,2,0,2,3,0,2,2,0,2,3,1,3,1,3,0,0,1,3,1,2,2,1,0,1,1,3,2,1,1,0,0,1,3,0,0,3,0,2,2,2,1,1,1,0,1,0,3,0,3,0,1,0,0,0,3,0,1,2,3,2,0,1,1,3,2,3,2,0,2,1,2,1,3,2,1,2,3,3,1,2,3,3,1,0
147,4,12,0,0,2,2,1,3,3,3,2,1,1,0,2,1,3,2,2,2,2,3,3,0,1,0,3,0,3,3,3,0,3,1,0,3,0,0,2,0,2,3,0,2,3,1,2,0,1,3,1,1,0,3,0,2,0,1,3,3,3,3,2,1,2,1,3,0,3,2,0,1,0,2,2,2,1,0,1,2,1,3,1,2,3,3,2,2,0,0,1,2,3,0,3,0,2,1,2,1,3,2,0,3,3,2,1,0,2,1,1,1,0,0,2,1,2,1,3,1,1,1,0,3,0,0,2,1,1,0
179,5,11,0,0,0,3,1,2,3,3,2,2,2,0,2,3,3,0,3,1,2,3,3,0,1,0,3,2,3,2,0,0,3,2,1,3,0,1,3,1,1,3,3,3,1,2,3,0,1,1,0,2,0,3,0,2,2,0,2,1,2,1,2,1,3,1,2,2,1,0,3,2,0,3,2,0,0,1,0,0,0,2,2,2,3,3,0,3,0,2,1,1,3,0,3,1,2,1,2,0,3,0,0,2,3,1,2,2,1,3,1,3,1,0,1,2,1,1,1,2,1,0,0,3,1,1,3,1,2,0
163,14,8,0,0,0,3,2,3,2,3,2,1,0,0,2,0,3,1,2,1,1,2,3,0,0,0,3,0,0,3,3,0,3,0,0,3,1,2,0,0,2,0,1,3,3,3,3,1,1,2,0,1,0,3,2,1,3,2,3,2,3,1,3,2,1,1,2,2,3,2,1,2,0,2,2,3,1,0,0,3,0,2,2,1,1,3,1,3,1,1,2,3,3,0,3,0,1,2,2,0,2,1,2,3,3,2,0,1,2,1,2,1,1,1,1,2,0,0,2,1,3,0,0,3,1,0,2,1,3,1
147,2,10,0,1,1,2,0,3,2,3,1,1,0,2,2,1,2,3,2,2,1,2,3,2,0,0,3,1,3,3,1,0,0,2,0,3,3,1,1,0,2,3,2,3,0,2,2,1,1,3,0,0,0,1,3,0,2,1,3,3,1,1,1,1,1,2,1,2,0,2,1,2,3,3,2,2,0,0,0,0,2,1,3,2,3,3,1,1,1,2,2,1,2,0,3,1,0,3,0,0,3,0,0,2,3,1,1,2,0,0,2,2,1,0,2,3,0,3,1,2,0,1,3,3,3,3,3,3,0,0
163,0,13,1,1,3,3,0,2,3,2,0,3,1,1,3,2,1,2,3,2,3,2,3,3,3,2,3,0,1,1,2,0,0,2,0,3,0,0,3,0,2,2,3,2,1,3,2,1,1,1,0,2,1,1,3,0,1,3,1,2,3,0,1,3,1,3,3,3,2,2,1,2,0,2,3,0,0,0,1,1,0,0,2,1,1,2,1,3,0,2,3,0,3,1,2,1,0,0,1,0,2,0,0,0,3,0,2,3,1,0,2,3,0,0,1,2,1,3,2,0,1,0,3,3,1,2,2,2,1,2
34,7,5,0,2,1,3,2,3,2,3,2,0,0,0,3,0,3,2,1,3,1,3,3,0,2,1,3,1,2,0,3,0,3,1,0,3,1,2,1,0,1,1,1,1,3,3,0,0,0,3,0,1,1,2,1,2,1,2,2,3,3,2,3,0,3,0,0,0,3,1,1,1,0,2,2,0,0,2,2,2,0,3,0,2,2,3,2,1,0,1,0,0,3,1,3,1,2,2,2,0,1,0,0,3,3,3,2,0,0,3,3,2,2,2,3,1,0,1,3,2,2,1,0,3,1,2,1,0,2,1
243,2,11,0,2,2,2,1,2,2,2,0,0,1,2,3,1,1,3,1,3,1,2,3,0,0,0,2,1,3,1,2,1,0,2,1,3,3,3,0,0,3,3,1,3,0,1,3,1,2,0,0,0,0,1,3,0,1,1,3,2,1,1,0,1,1,2,1,3,0,2,0,1,3,2,1,3,0,1,0,1,3,2,2,2,2,2,2,2,2,3,0,3,2,0,3,0,0,3,0,1,3,0,1,1,2,3,0,2,0,1,2,2,2,2,3,2,0,3,0,1,0,1,3,3,3,3,3,3,1,0
226,1,9,0,0,2,3,0,2,3,1,1,2,0,1,3,0,3,3,3,0,3,1,3,3,2,2,2,2,1,1,3,0,0,2,0,3,1,1,3,0,2,1,3,2,1,3,2,0,2,1,1,1,0,0,2,0,0,2,2,0,1,1,1,3,0,3,3,2,0,2,0,1,3,3,2,0,0,2,1,0,2,1,2,0,1,3,3,2,0,2,1,3,3,1,3,3,1,2,0,0,2,2,0,1,3,1,1,1,0,0,1,3,2,0,3,3,2,1,3,0,1,1,2,3,1,2,3,2,1,0
162,2,9,1,1,0,3,2,3,2,3,1,1,0,0,3,0,2,1,3,1,2,1,3,2,2,1,3,1,1,2,2,2,3,2,0,3,3,1,2,0,2,3,0,1,0,3,1,0,2,2,0,1,1,3,3,2,1,1,2,0,2,1,1,1,1,2,1,2,0,3,1,0,3,3,0,2,0,1,0,0,1,0,3,0,3,3,1,3,0,0,0,2,2,1,3,0,0,3,0,1,3,0,0,2,0,0,0,2,2,3,1,2,1,2,1,2,2,0,3,3,3,3,2,3,0,3,1,2,2,2
35,15,8,1,0,2,3,0,3,1,3,0,2,0,1,3,1,2,2,3,1,3,1,3,3,0,1,3,3,1,2,3,1,0,3,2,3,3,0,0,0,2,2,2,2,0,3,3,0,1,3,1,3,0,1,2,1,0,2,1,0,1,0,0,3,1,1,3,3,1,0,0,2,0,2,3,0,1,0,2,0,2,1,3,1,1,1,3,3,1,2,2,2,3,1,2,2,0,1,1,1,0,2,0,0,2,3,1,1,2,2,2,3,0,0,0,0,0,3,2,1,2,3,1,3,2,3,1,2,2,0
163,2,10,0,0,0,3,3,3,3,3,0,2,3,3,0,0,2,0,2,1,1,3,3,0,2,0,3,3,3,3,0,0,2,2,2,3,0,0,1,2,0,2,3,3,1,1,2,0,3,2,0,3,3,3,0,1,1,2,2,1,1,1,2,0,2,1,3,3,1,1,2,1,2,2,2,1,0,2,0,0,0,2,2,1,3,2,1,2,1,1,1,1,3,0,1,0,1,1,3,0,3,1,1,2,2,2,2,1,3,1,2,3,0,2,0,2,0,1,3,1,1,1,0,3,0,2,3,0,3,0
132,10,7,0,1,2,3,1,2,2,3,0,2,1,1,1,1,3,3,1,2,3,1,3,3,1,1,2,3,0,1,2,2,2,1,3,3,3,2,1,0,1,1,3,1,0,3,0,1,1,3,1,3,0,0,2,0,0,2,3,0,1,0,2,2,0,3,3,1,1,3,0,2,0,3,2,2,1,3,3,0,2,1,1,0,2,2,3,0,2,0,1,3,3,0,3,0,0,0,0,1,0,2,0,3,3,2,2,2,1,2,2,1,1,0,0,3,2,3,0,2,1,1,2,3,0,3,0,2,2,0
146,12,7,1,1,2,3,0,2,1,3,0,3,0,0,3,1,3,3,0,2,3,2,3,2,0,1,2,1,2,2,3,0,0,2,0,3,0,0,1,2,1,0,2,2,0,3,3,0,1,3,2,2,0,1,1,3,1,3,3,3,2,0,0,1,0,2,2,3,1,1,0,3,2,2,2,1,0,1,0,1,1,0,3,1,1,3,2,3,0,0,0,3,3,0,3,2,1,2,1,0,2,1,0,2,3,1,2,1,1,2,2,3,0,0,2,1,1,2,3,1,0,0,3,3,2,3,3,1,1,0
196,11,6,0,1,2,3,1,2,2,2,0,2,0,0,3,1,3,2,1,3,3,2,3,3,0,1,1,0,1,1,2,2,0,3,2,3,3,1,0,0,1,2,1,3,0,3,2,0,2,3,1,2,1,0,3,1,1,1,3,1,1,0,2,3,1,1,3,2,3,2,0,3,0,1,3,1,0,0,0,0,2,0,3,0,2,0,2,2,2,1,1,2,3,1,2,0,0,2,0,1,3,0,2,2,3,2,3,1,2,1,0,3,0,0,2,2,1,3,0,2,0,1,1,3,3,3,3,1,3,0
2,1,7,2,2,1,3,0,2,0,3,0,1,2,0,2,2,1,0,1,3,1,3,3,1,2,0,3,2,1,2,1,0,1,3,1,3,1,2,0,0,0,1,3,2,1,3,0,0,1,3,2,1,1,0,0,3,2,3,0,0,2,1,0,3,2,2,0,1,0,2,3,0,2,0,2,2,3,0,3,1,0,3,2,0,1,3,1,1,0,3,0,1,3,0,3,0,2,0,1,1,2,2,1,0,2,2,0,0,0,2,0,3,2,1,3,1,1,0,3,1,0,2,3,3,2,3,3,1,3,1
228,4,12,0,1,1,3,1,2,3,3,1,1,1,3,2,1,2,3,3,3,0,2,3,2,0,1,3,1,2,1,2,0,0,0,0,3,3,2,0,0,2,2,1,3,0,1,1,0,1,0,0,2,1,3,3,0,1,2,3,3,2,2,0,1,0,3,2,3,1,3,0,1,2,3,0,2,0,1,1,1,3,0,2,2,1,1,0,2,1,1,2,2,2,0,3,1,0,3,0,0,3,0,1,2,3,3,0,2,0,0,1,3,1,2,2,3,0,2,1,2,0,2,3,3,2,3,3,2,1,0
82,15,7,0,1,2,3,2,3,2,3,1,2,0,2,3,0,3,2,3,1,3,2,3,3,1,0,3,1,2,1,3,0,0,3,1,3,3,0,1,0,2,2,3,2,0,3,2,0,1,3,0,1,1,0,2,1,1,2,2,2,0,0,2,2,0,1,1,2,0,0,1,1,2,1,3,0,1,3,0,0,1,0,1,0,1,3,3,2,0,2,1,3,3,0,3,3,0,1,0,1,0,0,0,2,3,1,0,3,1,2,2,3,0,0,3,1,1,1,3,0,2,2,2,3,2,3,2,2,2,1
196,0,10,0,1,1,2,2,3,1,2,1,1,0,2,3,3,2,3,2,2,1,3,3,0,1,0,2,1,3,1,2,1,0,3,2,3,3,2,0,0,2,2,0,3,0,3,3,0,1,1,1,1,1,0,3,0,1,3,3,0,0,2,0,2,2,1,3,2,0,2,0,2,2,2,1,2,1,1,0,1,2,1,2,2,3,2,0,3,0,1,0,2,1,1,3,0,0,3,0,1,3,0,0,1,3,1,0,3,0,1,0,3,0,0,2,2,0,3,1,3,1,2,3,3,3,3,3,2,2,0
146,12,7,1,2,1,2,1,2,3,3,3,0,0,3,3,1,2,3,3,2,2,2,3,1,0,0,2,1,3,2,1,0,0,3,0,3,3,1,0,0,3,3,2,3,0,3,1,1,1,2,0,1,0,1,3,1,1,3,3,2,1,1,0,0,1,2,2,2,0,2,0,1,1,3,1,1,0,2,0,0,2,2,1,2,1,2,0,3,0,2,0,0,2,0,3,2,0,3,1,1,3,0,0,1,1,2,1,1,0,1,1,3,2,0,3,2,0,3,3,1,0,2,3,3,2,3,2,3,2,0
98,13,8,0,3,0,3,2,3,2,3,2,0,2,0,1,1,3,2,2,3,0,3,3,0,0,0,3,1,2,1,2,0,3,2,0,3,0,1,0,0,0,2,1,1,3,3,2,0,0,3,0,1,0,3,2,2,1,2,2,2,3,3,3,1,1,1,1,1,1,2,2,3,2,3,2,2,0,3,1,1,0,3,2,1,2,3,0,3,0,2,0,1,3,0,3,1,2,1,2,1,2,0,0,3,3,1,1,0,1,2,1,3,1,2,2,1,1,0,3,0,2,1,0,3,1,0,1,1,1,0
132,1,11,0,0,0,3,3,3,1,2,3,3,1,0,3,3,3,1,3,2,2,3,3,0,0,0,3,1,3,1,1,1,3,1,2,3,0,1,0,1,1,2,2,3,0,1,3,0,2,2,1,2,0,2,0,0,1,0,2,1,1,2,2,2,2,1,3,3,0,2,3,2,2,0,1,0,3,1,0,1,0,1,3,1,2,1,0,3,0,1,2,2,3,1,1,0,1,3,2,1,3,0,3,2,3,1,2,3,2,2,0,2,0,0,2,3,0,0,1,2,0,2,1,3,1,1,2,0,3,0
134,3,9,0,0,0,2,2,3,3,3,1,0,1,0,0,2,3,2,3,2,2,3,3,0,1,0,3,1,2,3,3,0,3,0,1,3,1,2,1,0,2,0,1,3,2,0,3,0,1,3,1,0,0,2,0,1,1,1,3,1,3,0,3,3,1,1,3,0,1,2,0,2,0,2,2,1,1,1,0,3,0,3,2,3,1,2,1,3,1,0,2,3,2,0,2,1,2,3,1,0,3,0,2,3,3,2,1,2,2,1,1,2,2,1,1,2,0,1,3,2,3,1,0,3,0,0,2,2,2,0
36,0,9,0,0,2,3,0,3,2,3,0,2,0,0,2,0,3,3,1,1,3,1,3,3,1,1,2,2,0,0,3,0,3,3,1,3,2,1,3,1,2,1,2,2,0,3,1,0,2,2,0,3,1,0,2,0,2,3,1,1,2,1,1,2,0,2,3,2,0,3,0,1,1,2,2,3,1,1,2,0,0,1,2,1,0,1,3,0,0,0,3,3,3,0,3,3,0,2,0,1,1,0,1,1,3,2,0,1,1,0,2,2,2,1,2,3,1,1,3,3,1,0,3,3,2,3,2,2,2,0
2,13,8,1,1,0,3,3,3,1,2,1,2,1,2,3,2,3,1,1,1,2,3,3,0,1,0,3,1,3,2,0,0,2,3,2,3,0,0,1,0,0,2,0,0,2,3,1,0,2,3,1,2,0,2,0,2,1,2,1,2,3,2,3,0,2,1,0,0,2,0,3,1,2,3,3,1,1,3,0,0,0,3,2,2,1,3,1,3,0,2,1,1,3,0,3,2,1,3,2,0,2,0,0,3,3,3,1,0,1,2,0,3,0,1,2,1,0,0,3,1,2,2,0,3,2,2,1,1,2,1
98,12,8,0,0,1,3,0,2,1,3,0,0,0,1,3,2,3,1,3,1,3,2,3,2,1,2,1,1,2,2,3,1,0,3,0,3,3,0,1,1,0,3,2,3,0,3,3,0,1,3,0,2,0,0,2,0,1,2,3,2,1,0,1,2,0,1,2,1,1,1,0,3,1,2,2,1,0,2,0,0,2,1,2,1,1,2,3,2,0,2,1,3,3,0,3,2,0,3,0,0,3,1,0,1,3,2,1,2,2,1,0,3,1,1,3,2,0,3,3,1,0,3,3,2,2,3,2,2,2,0
19,1,11,0,0,0,3,2,2,3,3,1,2,0,3,1,1,3,3,2,0,0,1,3,2,1,0,2,2,3,2,1,0,0,2,0,3,1,2,0,0,2,3,2,3,1,1,0,3,2,1,0,2,1,1,3,0,2,2,3,3,1,2,0,0,2,3,0,3,2,2,0,0,1,3,2,2,0,2,0,2,1,1,2,1,1,3,1,1,1,3,0,2,1,0,3,3,0,3,1,2,2,0,0,1,3,1,0,3,0,1,1,3,2,1,1,3,1,3,0,0,1,2,3,3,3,3,2,2,1,0
65,2,0,1,0,0,3,0,2,1,3,2,2,0,1,2,2,1,2,3,2,2,2,3,3,0,3,2,2,1,2,2,0,1,3,0,3,1,0,3,0,1,2,0,3,1,3,0,0,2,3,0,1,0,0,1,1,2,3,1,3,3,0,3,3,0,2,1,2,1,0,1,1,2,0,2,0,1,0,0,0,1,3,1,0,2,3,2,1,0,2,3,2,2,0,2,3,0,2,1,2,0,3,0,3,3,1,1,1,0,1,3,2,0,1,3,0,2,0,3,1,0,0,3,2,3,3,2,1,1,0
243,4,4,1,0,0,3,2,3,2,0,2,0,0,3,3,2,3,0,1,3,0,3,3,0,3,0,3,0,1,2,3,1,3,3,3,3,1,0,0,1,0,3,1,1,2,2,3,0,1,1,0,1,2,1,1,1,1,2,3,0,2,2,1,2,2,0,0,3,2,0,2,1,2,1,3,2,3,1,0,1,0,2,1,1,2,3,1,3,1,0,3,2,1,2,3,1,1,3,0,0,3,0,2,3,3,3,2,0,2,2,0,2,0,0,3,0,1,2,2,1,1,3,2,2,1,2,2,0,1,0
50,13,6,0,0,2,3,2,3,1,3,1,1,1,0,2,1,3,3,3,1,3,2,3,3,2,0,2,2,1,1,2,0,0,3,0,3,2,0,2,0,2,2,0,2,1,3,2,0,1,3,0,2,0,1,1,1,0,3,2,1,2,0,2,3,1,1,2,2,0,1,0,0,1,3,3,1,1,2,2,0,1,3,2,3,1,3,3,1,0,1,2,3,3,0,3,3,0,1,0,0,2,3,0,2,3,2,0,0,3,0,0,2,0,1,3,1,1,1,3,0,0,3,2,2,1,3,2,2,0,1
