10100101,1001,0100,01,00,10,00,11,11,11,01,10,01,01,01,01,01,01,11,01,11,10,10,11,00,00,11,11,10,10,00,10,10,00,01,10,11,10,01,11,11,10,10,10,01,11,01,01,00,00,10,11,00,11,11,01,11,00,11,00,01,00,10,10,00,11,11,10,10,01,01,01,10,00,11,11,01,00,00,01,10,00,10,00,11,01,01,10,00,01,10,00,11,10,00,10,01,00,10,00,11,01,00,00,11,11,11,11,01,00,01,10,11,01,11,01,00,00,10,11,01,00,11,10,10,00,00,10,10,00,01
00010010,0111,0100,01,01,01,11,10,01,00,10,11,00,00,01,11,00,10,10,10,01,01,11,11,00,11,00,11,01,00,00,00,01,00,10,00,11,01,11,11,10,01,11,10,10,01,11,10,00,11,11,01,10,10,00,01,11,00,11,11,10,00,10,11,01,10,01,10,10,00,10,11,00,01,11,01,01,01,10,00,01,00,11,00,00,01,10,10,10,10,11,00,00,01,00,10,10,01,11,01,00,00,01,00,11,11,11,00,01,10,10,01,11,10,01,11,01,10,00,11,01,01,10,01,11,11,10,00,00,00,01
11010011,0011,1010,00,00,11,01,10,11,11,01,10,10,00,01,10,10,11,10,00,11,10,10,11,00,01,10,11,01,00,11,00,10,10,10,00,11,10,10,11,11,10,11,00,00,11,10,01,00,01,11,01,01,11,01,01,11,00,11,00,10,01,10,00,00,10,11,11,10,01,01,11,00,00,11,10,00,01,11,11,11,01,01,01,01,00,11,11,10,01,00,00,00,11,01,01,00,10,11,00,11,01,01,01,11,01,11,10,00,10,10,01,01,00,01,10,10,00,00,10,10,00,11,01,10,00,10,01,00,00,01
01110100,0001,1001,10,01,01,10,11,11,10,01,10,01,00,00,11,00,10,11,01,10,10,10,11,00,10,10,11,00,01,00,01,10,10,10,01,11,10,11,11,11,10,11,10,00,11,10,10,00,00,11,10,01,10,01,00,11,00,11,00,01,00,11,00,00,10,11,01,11,10,01,11,01,00,11,11,01,11,01,01,11,00,01,00,00,01,10,11,01,10,01,00,01,10,00,01,00,01,11,00,11,01,00,00,11,01,11,10,00,10,11,10,00,01,00,10,10,00,00,11,10,00,11,10,11,01,01,01,01,00,01
10100010,0111,1101,10,00,00,01,00,11,00,10,00,10,00,00,00,01,10,11,01,01,00,11,11,01,00,00,10,00,10,10,10,01,00,11,00,11,10,01,00,10,11,10,01,01,10,11,01,00,11,01,00,01,01,10,00,01,00,11,11,10,00,10,11,10,00,01,01,01,10,01,11,10,01,11,11,10,00,10,11,01,11,11,00,00,00,01,01,10,01,00,01,10,11,00,10,01,01,01,11,11,10,00,01,10,00,10,10,10,11,00,11,01,11,11,11,01,10,11,11,11,00,01,10,10,01,11,11,11,10,00
10000010,0101,0000,10,10,00,00,11,11,00,01,10,00,01,10,01,10,10,11,01,11,01,10,11,00,00,11,10,01,10,00,11,10,00,10,10,11,01,10,11,10,10,10,11,00,11,01,01,00,00,11,11,00,11,01,00,11,00,11,00,11,01,11,10,00,01,10,01,01,01,01,01,11,00,10,11,00,01,00,00,01,01,11,00,10,01,01,01,00,01,10,00,11,10,00,10,10,00,10,00,11,00,00,00,11,10,11,01,10,00,10,11,11,01,11,10,00,01,01,11,10,01,11,10,11,10,01,01,01,00,10
00010010,1000,0110,11,00,10,00,11,10,11,00,10,00,01,11,10,01,00,11,01,01,11,10,11,00,01,11,11,10,00,01,01,10,00,00,11,11,00,10,11,11,01,11,00,01,01,01,00,00,01,11,10,01,11,00,00,11,10,11,10,10,00,00,11,00,11,01,01,01,01,01,11,10,00,11,11,00,10,11,00,10,01,10,00,01,01,01,10,01,10,01,00,00,01,00,10,01,01,00,00,10,01,00,00,11,11,11,11,10,01,00,10,11,10,01,01,01,01,10,11,10,01,11,10,11,01,10,00,10,00,10
11100110,0100,1110,10,00,11,00,11,11,10,01,00,01,00,00,10,10,10,11,01,10,11,10,11,00,10,11,11,11,00,01,11,11,00,10,01,11,01,01,11,11,11,10,00,00,11,10,10,00,00,01,10,00,11,10,01,11,01,01,00,00,01,10,01,00,11,11,11,10,01,10,01,10,00,11,11,01,01,10,00,10,00,10,00,11,00,10,01,01,01,10,00,11,00,00,01,01,01,10,01,10,01,00,10,11,10,11,11,00,01,00,10,11,01,11,00,11,00,10,00,01,01,11,10,00,00,10,01,10,01,01
10100011,0010,1110,10,00,10,01,11,11,10,10,00,00,10,10,00,01,01,11,01,10,10,11,11,00,00,10,11,10,01,01,10,11,00,01,11,11,10,10,11,11,01,10,01,10,11,01,00,00,00,10,11,00,11,11,01,11,00,11,00,10,01,00,10,00,10,11,11,11,10,01,01,11,00,11,11,01,00,10,01,01,01,10,00,10,01,01,11,00,01,11,00,10,01,00,10,01,00,01,00,10,10,00,01,11,11,11,11,00,00,01,11,10,01,01,00,00,10,01,11,00,00,11,10,10,01,01,10,00,00,01
11000011,1001,0101,01,01,01,01,11,11,00,00,00,00,10,01,01,10,01,10,01,11,10,10,11,00,01,11,11,10,00,00,10,01,00,01,01,11,00,11,11,11,10,10,01,01,11,10,00,01,00,11,10,00,10,11,01,11,00,11,00,11,00,11,11,00,10,11,11,01,10,00,01,01,11,11,10,00,10,01,00,10,00,10,00,10,00,10,10,00,00,10,01,11,11,00,11,01,00,01,01,11,10,00,00,11,10,11,10,10,10,10,01,01,01,11,11,10,01,11,01,01,00,11,10,10,01,10,01,00,00,00
