d4ea7f3b6f23385375d21f4c209b3db08b4af9002010f15c8d2e05c9d7b228d9,26292,5,0.87961376
d4ea7f3b6f23385375d21f4c209b3db08b4af9002010f15c8d2e05c9d7b228d9,26292,10,0.93567204
d4ea7f3b6f23385375d21f4c209b3db08b4af9002010f15c8d2e05c9d7b228d9,26292,20,0.99684507
