5,0.6277777552604675,0.9578462,0.9916666746139526,0.006237132
10,0.6305555701255798,0.96164405,0.9888888597488403,0.003546982
20,0.5805555582046509,0.98908037,0.9916666746139526,0.0076002204
50,0.550000011920929,0.99610746,0.9861111044883728,0.0052306447
100,0.5166666507720947,0.99787873,0.9972222447395325,0.032334358
