index,BasePred,Pred
186,0.02216208167374134,0.9996708
187,0.0038472230080515146,0.0720076
188,0.001969830133020878,0.078496315
189,0.0003465152985882014,0.008865747
190,0.007019189652055502,0.08253194
191,0.03819156065583229,0.98476654
192,0.001969830133020878,0.08489188
193,0.0006687170243822038,0.021125728
194,0.007770247291773558,0.13310114
195,0.006654573604464531,0.081053056
196,0.0008943449938669801,0.02431484
197,0.013261639513075352,0.4799118
198,0.005135655403137207,0.10040259
199,0.018475709483027458,0.3649234
