index,5%,10%,20%
0,0.7027778029441833,0.675000011920929,0.6777777671813965
8,0.7083333134651184,0.6777777671813965,0.6777777671813965
11,0.7222222089767456,0.699999988079071,0.6805555820465088
12,0.6805555820465088,0.675000011920929,0.7250000238418579
14,0.6833333373069763,0.6833333373069763,0.6861110925674438
17,0.730555534362793,0.6833333373069763,0.6777777671813965
18,0.6805555820465088,0.6805555820465088,0.6916666626930237
21,0.6972222328186035,0.6777777671813965,0.6916666626930237
23,0.7222222089767456,0.6777777671813965,0.7083333134651184
29,0.699999988079071,0.6833333373069763,0.6833333373069763
30,0.6777777671813965,0.6833333373069763,0.7361111044883728
31,0.699999988079071,0.6972222328186035,0.6972222328186035
39,0.6833333373069763,0.699999988079071,0.6722221970558167
41,0.6527777910232544,0.6805555820465088,0.6833333373069763
42,0.6499999761581421,0.6361111402511597,0.6805555820465088
44,0.6944444179534912,0.6861110925674438,0.6805555820465088
46,0.6972222328186035,0.6611111164093018,0.6555555462837219
47,0.6805555820465088,0.7083333134651184,0.6805555820465088
48,0.6805555820465088,0.7138888835906982,0.6777777671813965
49,0.6972222328186035,0.675000011920929,0.6833333373069763
50,0.7027778029441833,0.6833333373069763,0.6833333373069763
52,0.6694444417953491,0.6805555820465088,0.6972222328186035
54,0.6777777671813965,0.7055555582046509,0.6805555820465088
55,0.7055555582046509,0.7444444298744202,0.6833333373069763
56,0.699999988079071,0.7055555582046509,0.6777777671813965
57,0.699999988079071,0.6611111164093018,0.6777777671813965
59,0.6805555820465088,0.7027778029441833,0.6777777671813965
60,0.675000011920929,0.7250000238418579,0.7083333134651184
61,0.6833333373069763,0.675000011920929,0.6777777671813965
65,0.6861110925674438,0.6555555462837219,0.6805555820465088
66,0.6777777671813965,0.6805555820465088,0.730555534362793
72,0.7027778029441833,0.6777777671813965,0.7416666746139526
73,0.6861110925674438,0.6611111164093018,0.7194444537162781
74,0.6805555820465088,0.6611111164093018,0.6527777910232544
75,0.6972222328186035,0.6777777671813965,0.6805555820465088
79,0.6805555820465088,0.6972222328186035,0.6833333373069763
81,0.6888889074325562,0.6777777671813965,0.675000011920929
84,0.6777777671813965,0.6638888716697693,0.7222222089767456
86,0.7027778029441833,0.6777777671813965,0.7027778029441833
88,0.6805555820465088,0.7250000238418579,0.6805555820465088
96,0.699999988079071,0.7083333134651184,0.7083333134651184
97,0.6888889074325562,0.6777777671813965,0.6777777671813965
99,0.6805555820465088,0.6833333373069763,0.675000011920929
101,0.7055555582046509,0.6833333373069763,0.699999988079071
102,0.6888889074325562,0.6972222328186035,0.7277777791023254
108,0.6777777671813965,0.7027778029441833,0.7333333492279053
112,0.6777777671813965,0.6805555820465088,0.6916666626930237
113,0.675000011920929,0.6777777671813965,0.7444444298744202
124,0.6833333373069763,0.675000011920929,0.6777777671813965
129,0.6583333611488342,0.675000011920929,0.6972222328186035
131,0.7083333134651184,0.7527777552604675,0.6805555820465088
132,0.7083333134651184,0.6833333373069763,0.6805555820465088
135,0.7111111283302307,0.6972222328186035,0.6833333373069763
137,0.6777777671813965,0.6777777671813965,0.6805555820465088
138,0.7083333134651184,0.7361111044883728,0.6833333373069763
139,0.6972222328186035,0.6833333373069763,0.6972222328186035
140,0.730555534362793,0.7055555582046509,0.6916666626930237
142,0.6833333373069763,0.7222222089767456,0.699999988079071
148,0.6888889074325562,0.6777777671813965,0.7416666746139526
151,0.7027778029441833,0.699999988079071,0.7055555582046509
152,0.699999988079071,0.6555555462837219,0.6833333373069763
153,0.6972222328186035,0.6805555820465088,0.6916666626930237
155,0.7027778029441833,0.6833333373069763,0.6583333611488342
157,0.6777777671813965,0.699999988079071,0.6777777671813965
162,0.675000011920929,0.6805555820465088,0.6833333373069763
163,0.6805555820465088,0.6833333373069763,0.6833333373069763
169,0.7055555582046509,0.6777777671813965,0.7083333134651184
170,0.6888889074325562,0.6833333373069763,0.6805555820465088
171,0.6777777671813965,0.6583333611488342,0.6833333373069763
172,0.7444444298744202,0.7111111283302307,0.7055555582046509
173,0.6777777671813965,0.6833333373069763,0.6805555820465088
175,0.7027778029441833,0.6777777671813965,0.6972222328186035
178,0.7055555582046509,0.6555555462837219,0.6833333373069763
180,0.6833333373069763,0.6861110925674438,0.6805555820465088
181,0.6805555820465088,0.699999988079071,0.6777777671813965
187,0.6777777671813965,0.6972222328186035,0.699999988079071
188,0.6777777671813965,0.6972222328186035,0.7083333134651184
189,0.7027778029441833,0.6555555462837219,0.699999988079071
193,0.6972222328186035,0.6972222328186035,0.7222222089767456
194,0.6777777671813965,0.7083333134651184,0.6805555820465088
