index,10,20,30,40,50,60,70,80,90,100
0,0.9194444417953491,0.8472222089767456,0.8083333373069763,0.7416666746139526,0.6805555820465088,0.6583333611488342,0.6027777791023254,0.625,0.5583333373069763,0.5833333134651184
1,0.9055555462837219,0.8027777671813965,0.7944444417953491,0.6833333373069763,0.6861110925674438,0.6777777671813965,0.6472222208976746,0.6111111044883728,0.5527777671813965,0.550000011920929
2,0.9194444417953491,0.8027777671813965,0.8055555820465088,0.6916666626930237,0.7027778029441833,0.6777777671813965,0.6333333253860474,0.574999988079071,0.574999988079071,0.574999988079071
3,0.9166666865348816,0.7944444417953491,0.7472222447395325,0.6777777671813965,0.7222222089767456,0.6333333253860474,0.6499999761581421,0.6083333492279053,0.5833333134651184,0.574999988079071
4,0.9194444417953491,0.8500000238418579,0.7472222447395325,0.7444444298744202,0.6777777671813965,0.675000011920929,0.6361111402511597,0.6111111044883728,0.6027777791023254,0.550000011920929
5,0.9138888716697693,0.8500000238418579,0.7416666746139526,0.6777777671813965,0.6777777671813965,0.675000011920929,0.6555555462837219,0.5944444537162781,0.5666666626930237,0.574999988079071
6,0.9194444417953491,0.8277778029441833,0.7166666388511658,0.7472222447395325,0.7222222089767456,0.6694444417953491,0.574999988079071,0.6000000238418579,0.5527777671813965,0.5611110925674438
7,0.9027777910232544,0.8166666626930237,0.8083333373069763,0.7833333611488342,0.6805555820465088,0.6777777671813965,0.6222222447395325,0.5722222328186035,0.5722222328186035,0.5527777671813965
8,0.9194444417953491,0.8194444179534912,0.7472222447395325,0.6944444179534912,0.7250000238418579,0.6722221970558167,0.6277777552604675,0.5777778029441833,0.550000011920929,0.550000011920929
9,0.9194444417953491,0.7472222447395325,0.7472222447395325,0.6861110925674438,0.6833333373069763,0.6555555462837219,0.6527777910232544,0.6027777791023254,0.5583333373069763,0.550000011920929
10,0.9277777671813965,0.8277778029441833,0.7944444417953491,0.7611111402511597,0.7083333134651184,0.6611111164093018,0.6583333611488342,0.5861111283302307,0.5805555582046509,0.550000011920929
11,0.9194444417953491,0.8472222089767456,0.8083333373069763,0.699999988079071,0.730555534362793,0.6555555462837219,0.6499999761581421,0.6083333492279053,0.5888888835906982,0.5694444179534912
12,0.9277777671813965,0.8611111044883728,0.7888888716697693,0.6833333373069763,0.7194444537162781,0.6555555462837219,0.6499999761581421,0.6000000238418579,0.574999988079071,0.550000011920929
13,0.9055555462837219,0.8500000238418579,0.7722222208976746,0.6777777671813965,0.6777777671813965,0.5916666388511658,0.6111111044883728,0.6111111044883728,0.5861111283302307,0.5583333373069763
14,0.9194444417953491,0.800000011920929,0.7944444417953491,0.6972222328186035,0.6805555820465088,0.6555555462837219,0.6166666746139526,0.6111111044883728,0.605555534362793,0.5527777671813965
15,0.9194444417953491,0.8083333373069763,0.7722222208976746,0.699999988079071,0.699999988079071,0.675000011920929,0.6499999761581421,0.6111111044883728,0.5916666388511658,0.5527777671813965
16,0.9194444417953491,0.8333333134651184,0.7361111044883728,0.6833333373069763,0.675000011920929,0.6861110925674438,0.6388888955116272,0.5777778029441833,0.574999988079071,0.5666666626930237
17,0.9194444417953491,0.8194444179534912,0.8083333373069763,0.699999988079071,0.6833333373069763,0.6555555462837219,0.6166666746139526,0.6277777552604675,0.5527777671813965,0.5861111283302307
