index,5%,10%,20%
0,0.7027778029441833,0.7222222089767456,0.730555534362793
8,0.7277777791023254,0.6972222328186035,0.7555555701255798
11,0.7388888597488403,0.7222222089767456,0.7333333492279053
12,0.7055555582046509,0.7250000238418579,0.7444444298744202
14,0.7083333134651184,0.7277777791023254,0.7611111402511597
17,0.7250000238418579,0.7055555582046509,0.7055555582046509
18,0.6888889074325562,0.7277777791023254,0.699999988079071
21,0.7083333134651184,0.7444444298744202,0.7472222447395325
23,0.7083333134651184,0.6833333373069763,0.7222222089767456
29,0.7527777552604675,0.7222222089767456,0.7055555582046509
30,0.6833333373069763,0.730555534362793,0.7444444298744202
31,0.7555555701255798,0.6805555820465088,0.7055555582046509
39,0.7388888597488403,0.7805555462837219,0.7444444298744202
41,0.7083333134651184,0.7083333134651184,0.7250000238418579
42,0.7083333134651184,0.6805555820465088,0.7388888597488403
44,0.6972222328186035,0.7055555582046509,0.7611111402511597
46,0.7611111402511597,0.7083333134651184,0.699999988079071
47,0.6805555820465088,0.7222222089767456,0.7333333492279053
48,0.6972222328186035,0.6805555820465088,0.7194444537162781
49,0.7055555582046509,0.7444444298744202,0.7250000238418579
50,0.7527777552604675,0.7222222089767456,0.6888889074325562
52,0.6944444179534912,0.7194444537162781,0.7250000238418579
54,0.7472222447395325,0.7027778029441833,0.6777777671813965
55,0.800000011920929,0.7666666507720947,0.7333333492279053
56,0.7555555701255798,0.7361111044883728,0.7444444298744202
57,0.7083333134651184,0.6861110925674438,0.7222222089767456
59,0.7194444537162781,0.7083333134651184,0.7638888955116272
60,0.6777777671813965,0.6916666626930237,0.7472222447395325
61,0.7361111044883728,0.6861110925674438,0.7333333492279053
65,0.7055555582046509,0.7333333492279053,0.7916666865348816
66,0.7055555582046509,0.75,0.7222222089767456
72,0.7472222447395325,0.7749999761581421,0.6972222328186035
73,0.6888889074325562,0.7083333134651184,0.7083333134651184
74,0.7222222089767456,0.7250000238418579,0.7027778029441833
75,0.7277777791023254,0.6888889074325562,0.730555534362793
79,0.6833333373069763,0.6777777671813965,0.7250000238418579
81,0.6861110925674438,0.7027778029441833,0.7444444298744202
84,0.7472222447395325,0.7055555582046509,0.699999988079071
86,0.7444444298744202,0.6777777671813965,0.7361111044883728
88,0.7722222208976746,0.730555534362793,0.7277777791023254
96,0.7361111044883728,0.7083333134651184,0.7388888597488403
97,0.6833333373069763,0.7277777791023254,0.7361111044883728
99,0.7194444537162781,0.7055555582046509,0.7222222089767456
101,0.6861110925674438,0.7027778029441833,0.730555534362793
102,0.6805555820465088,0.7361111044883728,0.6888889074325562
108,0.8027777671813965,0.7083333134651184,0.7638888955116272
112,0.6972222328186035,0.769444465637207,0.7111111283302307
113,0.7083333134651184,0.6972222328186035,0.7472222447395325
124,0.7222222089767456,0.7250000238418579,0.7111111283302307
129,0.7055555582046509,0.7083333134651184,0.7027778029441833
131,0.6777777671813965,0.7666666507720947,0.7388888597488403
132,0.7083333134651184,0.7222222089767456,0.6861110925674438
135,0.7388888597488403,0.7416666746139526,0.7277777791023254
137,0.7416666746139526,0.769444465637207,0.7527777552604675
138,0.7527777552604675,0.7833333611488342,0.6972222328186035
139,0.699999988079071,0.699999988079071,0.7222222089767456
140,0.7222222089767456,0.7388888597488403,0.6777777671813965
142,0.699999988079071,0.699999988079071,0.6833333373069763
148,0.7083333134651184,0.7444444298744202,0.7527777552604675
151,0.7222222089767456,0.7361111044883728,0.7861111164093018
152,0.6888889074325562,0.7416666746139526,0.7250000238418579
153,0.7222222089767456,0.7444444298744202,0.699999988079071
155,0.6861110925674438,0.7972221970558167,0.699999988079071
157,0.7333333492279053,0.7194444537162781,0.6944444179534912
162,0.7250000238418579,0.7111111283302307,0.7388888597488403
163,0.7250000238418579,0.7083333134651184,0.7444444298744202
169,0.7444444298744202,0.6972222328186035,0.7250000238418579
170,0.7055555582046509,0.6805555820465088,0.7083333134651184
171,0.7277777791023254,0.7250000238418579,0.7250000238418579
172,0.7277777791023254,0.7222222089767456,0.7250000238418579
173,0.7055555582046509,0.7083333134651184,0.6833333373069763
175,0.699999988079071,0.6833333373069763,0.7083333134651184
178,0.7194444537162781,0.7250000238418579,0.7361111044883728
180,0.7361111044883728,0.7055555582046509,0.7250000238418579
181,0.6805555820465088,0.6972222328186035,0.6833333373069763
187,0.6972222328186035,0.699999988079071,0.769444465637207
188,0.7222222089767456,0.6944444179534912,0.7388888597488403
189,0.6972222328186035,0.7194444537162781,0.7250000238418579
193,0.7083333134651184,0.7083333134651184,0.7222222089767456
194,0.7222222089767456,0.7083333134651184,0.7083333134651184
