index,5%,10%,20%,50%,100%
0,0.7416666746139526,0.7027778029441833,0.7416666746139526,0.7444444298744202,0.8027777671813965
1,0.6833333373069763,0.699999988079071,0.6777777671813965,0.6027777791023254,0.5722222328186035
2,0.6916666626930237,0.7250000238418579,0.6666666865348816,0.5972222089767456,0.6111111044883728
3,0.6777777671813965,0.7194444537162781,0.6777777671813965,0.6888889074325562,0.6305555701255798
4,0.7444444298744202,0.699999988079071,0.6555555462837219,0.6000000238418579,0.5944444537162781
5,0.6777777671813965,0.699999988079071,0.7027778029441833,0.6583333611488342,0.6111111044883728
6,0.7472222447395325,0.7416666746139526,0.6833333373069763,0.6027777791023254,0.574999988079071
7,0.7833333611488342,0.7027778029441833,0.6777777671813965,0.6777777671813965,0.6305555701255798
8,0.6944444179534912,0.7222222089767456,0.6583333611488342,0.6111111044883728,0.574999988079071
9,0.6861110925674438,0.7083333134651184,0.6833333373069763,0.6638888716697693,0.6583333611488342
10,0.7611111402511597,0.7277777791023254,0.7805555462837219,0.7083333134651184,0.7749999761581421
11,0.699999988079071,0.7472222447395325,0.7277777791023254,0.6777777671813965,0.6111111044883728
12,0.6833333373069763,0.7472222447395325,0.8055555820465088,0.7388888597488403,0.7138888835906982
13,0.6777777671813965,0.7722222208976746,0.6777777671813965,0.6833333373069763,0.6583333611488342
14,0.6972222328186035,0.6805555820465088,0.6833333373069763,0.675000011920929,0.6777777671813965
15,0.699999988079071,0.7055555582046509,0.7083333134651184,0.6499999761581421,0.6555555462837219
16,0.6833333373069763,0.6861110925674438,0.6527777910232544,0.5972222089767456,0.574999988079071
17,0.699999988079071,0.7361111044883728,0.675000011920929,0.675000011920929,0.6472222208976746
18,0.7222222089767456,0.6777777671813965,0.6833333373069763,0.6138888597488403,0.5805555582046509
19,0.7083333134651184,0.6972222328186035,0.6555555462837219,0.6361111402511597,0.6083333492279053
20,0.6972222328186035,0.699999988079071,0.6611111164093018,0.6166666746139526,0.6111111044883728
21,0.7277777791023254,0.7444444298744202,0.7444444298744202,0.7027778029441833,0.7083333134651184
22,0.7722222208976746,0.7388888597488403,0.7361111044883728,0.7055555582046509,0.7638888955116272
23,0.7111111283302307,0.7027778029441833,0.6888889074325562,0.6777777671813965,0.6527777910232544
24,0.7055555582046509,0.7027778029441833,0.7083333134651184,0.6916666626930237,0.6222222447395325
25,0.7250000238418579,0.7333333492279053,0.6888889074325562,0.6833333373069763,0.6777777671813965
26,0.7333333492279053,0.7444444298744202,0.6944444179534912,0.6083333492279053,0.5833333134651184
27,0.7083333134651184,0.699999988079071,0.7444444298744202,0.7888888716697693,0.7944444417953491
28,0.6861110925674438,0.6972222328186035,0.6583333611488342,0.6000000238418579,0.574999988079071
29,0.75,0.6833333373069763,0.6527777910232544,0.6111111044883728,0.5833333134651184
30,0.7444444298744202,0.769444465637207,0.7916666865348816,0.7444444298744202,0.7222222089767456
31,0.7055555582046509,0.8083333373069763,0.7083333134651184,0.7333333492279053,0.699999988079071
32,0.7055555582046509,0.6972222328186035,0.675000011920929,0.6083333492279053,0.6138888597488403
33,0.7611111402511597,0.699999988079071,0.7555555701255798,0.7083333134651184,0.7527777552604675
34,0.6805555820465088,0.7055555582046509,0.675000011920929,0.6694444417953491,0.6083333492279053
35,0.8083333373069763,0.7250000238418579,0.6805555820465088,0.6972222328186035,0.7027778029441833
36,0.7722222208976746,0.7361111044883728,0.6777777671813965,0.6027777791023254,0.5638889074325562
37,0.7194444537162781,0.7583333253860474,0.7027778029441833,0.6166666746139526,0.6111111044883728
38,0.6777777671813965,0.6833333373069763,0.6833333373069763,0.6222222447395325,0.5833333134651184
39,0.7583333253860474,0.7222222089767456,0.6833333373069763,0.6138888597488403,0.6111111044883728
40,0.7083333134651184,0.7055555582046509,0.6777777671813965,0.6555555462837219,0.6138888597488403
41,0.7027778029441833,0.6972222328186035,0.6972222328186035,0.6833333373069763,0.625
