index,BasePred,Pred
0,0.02376038208603859,0.9808769
1,0.001088466844521463,0.018699752
2,0.0012707748683169484,0.02786086
3,0.00331670418381691,0.012077658
4,0.00011295334115857258,0.0010474051
5,0.019623706117272377,0.18509544
6,0.0027405014261603355,0.017990405
7,0.002068327507004142,0.029746516
8,0.0041528427973389626,0.014408871
9,0.022397207096219063,0.050569415
10,0.011226342059671879,0.9307131
11,0.00451267883181572,0.009954119
12,0.10958454012870789,0.85597324
13,0.008458666503429413,0.089848146
14,0.013350517489016056,0.21323343
15,0.009122430346906185,0.059255984
16,0.002946717431768775,0.029046055
17,0.0004462694050744176,0.0037343928
18,0.00020603805023711175,0.0018380248
19,0.32220005989074707,0.42368737
20,0.0003147540846839547,0.0026547126
21,0.006784701719880104,0.7932305
22,0.6720554232597351,0.9985857
23,0.0049333954229950905,0.024469964
24,0.0027682434301823378,0.015110362
25,0.013002822175621986,0.10798281
26,0.0007441728957928717,0.017935745
27,0.01215176098048687,0.94838846
28,0.0003713016922120005,0.0035835481
29,0.0011187051422894,0.015963946
30,0.2797490358352661,0.72427166
31,0.028619596734642982,0.87927294
32,0.005575994960963726,0.026721295
33,0.022626902908086777,0.9592436
34,0.002649553120136261,0.07318378
35,0.004087456036359072,0.87961376
36,0.004697458352893591,0.016194513
37,0.0016730105271562934,0.014546313
38,0.0013095876201987267,0.01953966
39,0.0020091829355806112,0.024884054
40,0.0014679576270282269,0.04851308
41,0.00040587878902442753,0.0030315123
42,0.004817598965018988,0.021635897
43,0.0011488189920783043,0.036693055
44,0.001241730060428381,0.005839365
45,0.011435073800384998,0.11128954
46,0.002758293878287077,0.014352557
47,0.0016986196860671043,0.03317394
48,0.00013935143942944705,0.0037254957
49,0.0020989945624023676,0.46417594
50,0.006312084849923849,0.039901305
51,0.019006669521331787,0.1005098
52,0.0012707748683169484,0.017499495
53,0.0003023388853762299,0.008970529
54,0.001433126861229539,0.006724515
55,0.16889651119709015,0.85725534
56,0.7116429805755615,0.7942077
57,0.005192785523831844,0.0313401
58,0.006622609682381153,0.06154034
59,0.000316384102916345,0.0026851809
60,0.20956553518772125,0.50449634
61,0.0003627489204518497,0.0026822276
62,0.016581609845161438,0.08267658
63,0.007208941970020533,0.03422984
64,0.008077744394540787,0.07407412
65,0.008282587863504887,0.06762336
66,0.01819007284939289,0.13686126
67,0.000148913444718346,0.0011543725
68,0.0030702208168804646,0.019248517
69,0.005413378588855267,0.60143965
70,0.016581609845161438,0.08298867
71,0.12787629663944244,0.2196322
72,0.03046724945306778,0.13148434
73,0.045466065406799316,0.232434
74,0.007535417098551989,0.04732484
75,0.0006163350772112608,0.0066296626
76,0.0033008737955242395,0.013538224
77,0.0014371400466188788,0.014488463
78,0.005133348982781172,0.03450333
79,0.0011187051422894,0.010377893
80,0.0017043233383446932,0.0192246
81,0.04425504803657532,0.3444578
82,0.004697458352893591,0.017454201
83,0.0014371400466188788,0.014488463
84,0.019769448786973953,0.9179338
85,0.015275388024747372,0.09722031
86,0.0051547205075621605,0.035140973
87,0.004444961901754141,0.03850463
88,0.005596303381025791,0.03534383
